publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2015p637375,,2015-08-24T19:53:25.469Z,2015-08-24T19:56:31.996Z,172.40271440000000780,-43.58894827999999677,2.19179237399999982,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,11,0.21769356140000001,101.15839579999999387,0.34012966210000001,0.00000000000000000
2015p636637,earthquake,2015-08-24T13:20:36.780Z,2015-08-24T18:07:15.327Z,172.01731870000000413,-43.25954818999999674,2.45764825399999998,5.72900438300000037,M,,LOCSAT,confirmed,manual,iasp91,26,14,12,0.06807099283000000,59.74899673000000178,0.39510416840000001,0.00000000000000000
2015p635339,earthquake,2015-08-24T01:49:01.817Z,2015-09-02T22:26:07.727Z,172.54924619999999891,-42.72411033000000202,2.87096688600000016,41.56250000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,26,16,11,0.21227228309999999,60.16461669000000256,0.76974005649999999,0.00000000000000000
2015p635185,earthquake,2015-08-24T00:26:46.898Z,2015-08-24T18:04:59.844Z,171.13624569999998926,-43.48942946999999748,3.11398657699999992,3.89267945299999996,M,,LOCSAT,confirmed,manual,iasp91,23,15,13,0.23291884360000001,51.78501891999999884,0.37351742160000001,0.00000000000000000
2015p635074,earthquake,2015-08-23T23:27:40.744Z,2015-08-24T10:08:28.966Z,172.69709779999999455,-43.60583877999999913,2.28773136299999980,4.62322664299999975,M,,LOCSAT,confirmed,manual,iasp91,19,10,8,0.10502897949999999,92.93610381999999959,0.57945828680000000,0.00000000000000000
2015p633892,,2015-08-23T12:57:44.257Z,2015-08-23T12:59:32.601Z,172.11623460000001273,-43.43549749000000304,1.86311156400000000,7.57812500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.12400864320000000,99.40884957000000099,0.35367504340000000,0.00000000000000000
2015p633777,,2015-08-23T11:56:27.542Z,2015-08-23T11:58:19.451Z,172.37822270000000913,-43.61830496999999696,1.97759388700000005,11.32812500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,12,0.20291759260000000,96.99188710999999330,0.46631648419999999,0.00000000000000000
2015p632856,,2015-08-23T03:46:09.776Z,2015-08-23T03:47:56.626Z,172.14804780000000051,-43.58836732999999697,1.58880273200000000,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.13877492559999999,119.03558959999999445,0.40691158290000001,0.00000000000000000
2015p631919,earthquake,2015-08-22T19:26:37.458Z,2015-08-22T22:00:27.961Z,172.51890560000001074,-43.61202240000000074,2.46513635499999983,7.36903905900000034,M,,LOCSAT,confirmed,manual,iasp91,24,17,13,0.13572309909999999,88.66795349000000215,0.55839213590000003,0.00000000000000000
2015p631574,,2015-08-22T16:22:42.304Z,2015-08-22T16:26:28.144Z,173.44676119999999742,-42.15092017999999996,2.94276255999999981,27.96875000000000000,M,,NonLinLoc,,automatic,nz3drx,54,54,42,0.27329052399999998,99.03621784999999988,1.12287098000000007,0.00000000000000000
2015p629987,,2015-08-22T02:17:14.683Z,2015-08-22T02:19:03.675Z,172.22794250000001171,-43.60400373000000229,1.80350365700000004,9.45312500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.13798431130000000,99.51476062999999783,0.39298440940000001,0.00000000000000000
2015p629013,,2015-08-21T17:38:30.680Z,2015-08-21T17:40:22.833Z,172.37694289999998887,-43.57318616999999961,1.88074931799999989,8.51562500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,12,0.22933025509999999,91.74530249000000026,0.52402974719999995,0.00000000000000000
2015p628752,earthquake,2015-08-21T15:19:29.880Z,2015-09-01T08:44:50.793Z,169.85438519999999585,-44.42396623999999861,3.23436859099999996,13.67187500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,41,29,23,0.23696243780000001,61.92014982999999972,1.21663145199999989,0.00000000000000000
2015p625659,,2015-08-20T11:51:09.073Z,2015-08-20T11:52:58.808Z,172.16282749999999169,-43.47523654999999820,2.05594490899999993,8.04687500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,12,0.17552725040000000,61.95253155000000334,0.52958743190000002,0.00000000000000000
2015p625000,,2015-08-20T06:00:26.542Z,2015-08-20T06:33:02.431Z,172.08218329999999696,-43.46458324000000317,2.21336249799999996,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,11,0.14268350550000000,67.41277875000000108,0.63564568870000004,0.00000000000000000
2015p622846,,2015-08-19T10:52:20.615Z,2015-08-19T10:54:10.535Z,172.40870419999998830,-43.62585222999999957,1.85956555200000007,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.19578777820000001,108.90728749999999536,0.41629361360000000,0.00000000000000000
2015p622349,,2015-08-19T06:27:42.479Z,2015-08-19T06:29:25.274Z,172.83695159999999191,-43.49198176000000160,2.10892485000000018,12.96875000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.25276040290000001,119.41222140000000707,0.36653122539999999,0.00000000000000000
2015p621377,,2015-08-18T21:50:06.262Z,2015-08-18T21:52:07.382Z,171.60490429999998696,-43.25635195000000266,2.37511027700000010,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.27608375689999998,64.42687084000000652,0.67788331209999997,0.00000000000000000
2015p619366,earthquake,2015-08-18T03:58:31.815Z,2015-08-29T07:31:33.355Z,172.75177999999999656,-42.24750406999999797,3.59314941899999996,23.28125000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,47,38,30,0.49621475420000000,61.68868300999999832,1.03814526200000001,0.00000000000000000
2015p616190,,2015-08-16T23:46:18.564Z,2015-08-16T23:48:18.351Z,172.68368219999999269,-43.60279977999999801,2.31079052599999990,9.68750000000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,11,0.10697171930000000,92.00289023999999927,0.55882914660000005,0.00000000000000000
2015p611783,,2015-08-15T08:38:22.689Z,2015-08-15T08:40:39.359Z,171.02671970000000101,-43.46615878000000066,2.54857508800000021,6.64062500000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,12,0.25140430829999999,53.37929512000000187,0.54007536199999995,0.00000000000000000
2015p609382,,2015-08-14T11:19:13.303Z,2015-08-14T11:22:19.255Z,173.30930119999999306,-42.60921969999999703,2.56503890699999992,25.62500000000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,9,0.25749646830000000,161.97035199999999122,0.58502980419999995,0.00000000000000000
2015p609303,earthquake,2015-08-14T10:36:39.639Z,2015-08-22T08:36:49.100Z,173.30443660000000250,-42.60073391000000242,3.41813563899999995,25.15625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,35,25,19,0.25361291380000001,138.12227690000000280,0.69905835070000000,0.00000000000000000
2015p607716,,2015-08-13T20:31:13.284Z,2015-08-13T20:34:26.607Z,172.24897680000000832,-43.62798068000000029,2.23325731399999983,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.12601433179999999,101.12042990000000486,0.66330970789999999,0.00000000000000000
2015p607426,,2015-08-13T17:57:02.743Z,2015-08-13T17:58:46.058Z,172.35175830000000019,-43.64092722000000180,2.29063163200000020,7.57812500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,11,0.17499935150000001,100.60925829999999337,0.60499785959999997,0.00000000000000000
2015p605508,,2015-08-13T00:54:57.516Z,2015-08-13T00:58:09.114Z,171.96431910000001153,-42.96354479000000026,2.66463267799999981,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,26,26,19,0.28657407740000002,68.81975221999999803,0.85409163880000005,0.00000000000000000
2015p604486,,2015-08-12T15:50:19.385Z,2015-08-12T15:52:13.327Z,172.39698619999998641,-43.58544558999999907,2.30538094200000021,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,13,0.22310266940000001,92.41056012999999325,0.55910967540000001,0.00000000000000000
2015p603909,,2015-08-12T10:43:00.984Z,2015-08-12T10:45:01.132Z,172.68412649999999076,-43.60030823999999683,1.96478044999999990,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.10947566340000001,92.41093026999999438,0.45632534819999998,0.00000000000000000
2015p602027,,2015-08-11T18:00:20.816Z,2015-08-11T18:01:56.404Z,172.04734220000000278,-43.59885587000000129,2.02498057700000000,8.51562500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,11,0.14533062340000000,76.98961099999999647,0.46844558660000002,0.00000000000000000
2015p600075,,2015-08-11T00:40:26.063Z,2015-08-11T00:42:26.976Z,172.05237520000000018,-44.01064833000000220,2.43437802100000011,27.03125000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,11,0.16875645689999999,146.16067889999999352,0.42177164270000000,0.00000000000000000
2015p600041,,2015-08-11T00:22:10.361Z,2015-08-11T00:23:52.569Z,172.36652659999998605,-43.57789832000000274,2.04367195300000004,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,9,0.22060669650000000,100.69728550000000666,0.33765921010000000,0.00000000000000000
2015p599860,earthquake,2015-08-10T22:44:51.574Z,2015-08-28T04:14:36.018Z,172.79589329999998881,-42.64192832999999894,3.57700622200000007,13.67187500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,41,26,12,0.11961493160000000,102.25665859999999441,0.56211136530000005,0.00000000000000000
2015p599508,,2015-08-10T19:38:06.086Z,2015-08-10T19:39:58.891Z,172.30414920000001189,-43.55357781000000017,2.21517266399999979,6.40625000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.29720594989999999,94.51080962999999713,0.43932826050000001,0.00000000000000000
2015p598697,earthquake,2015-08-10T12:25:58.070Z,2015-08-13T22:25:42.833Z,172.80975340000000529,-42.66030883999999901,3.83451076699999982,8.09234809900000052,M,,LOCSAT,confirmed,manual,iasp91,39,24,19,0.13783878090000001,85.85869597999999314,0.92322499950000003,0.00000000000000000
2015p598666,,2015-08-10T12:09:36.871Z,2015-08-10T12:11:23.101Z,172.45745310000000927,-43.65562510000000174,2.02330469699999993,9.45312500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.15161143910000000,98.98423547000000156,0.46775113959999998,0.00000000000000000
2015p598573,,2015-08-10T11:20:00.308Z,2015-08-10T11:23:26.862Z,172.84337469999999826,-42.65749210999999974,2.71141466700000011,23.28125000000000000,M,,NonLinLoc,,automatic,nz3drx,27,27,21,0.34032473990000001,90.77067150000000595,0.66800118399999997,0.00000000000000000
2015p598037,,2015-08-10T06:34:33.115Z,2015-08-10T06:36:57.410Z,172.38736810000000332,-42.75115425999999985,2.44384145999999980,12.96875000000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,14,0.09101886515000000,64.02420617999999308,0.54606262049999998,0.00000000000000000
2015p597576,,2015-08-10T02:28:50.325Z,2015-08-10T02:31:12.268Z,173.28003749999999172,-42.59668933999999751,2.62560647400000002,24.21875000000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,12,0.26344077690000001,155.62098470000000816,0.58580805189999996,0.00000000000000000
2015p595703,,2015-08-09T09:50:49.899Z,2015-08-09T09:52:38.696Z,172.29991010000000529,-43.55930110999999982,2.35752222099999997,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,12,0.20290094789999999,88.95694654000000412,0.41178696900000000,0.00000000000000000
2015p594387,,2015-08-08T22:09:29.391Z,2015-08-08T22:11:53.388Z,172.72127190000000496,-43.60637509000000023,2.66092036499999995,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,14,0.11222122750000001,88.73600561000000653,0.43357981190000000,0.00000000000000000
2015p593293,earthquake,2015-08-08T12:26:35.884Z,2015-08-08T17:39:22.263Z,172.83848570000000677,-43.43921279999999996,2.53001609500000013,5.05476379400000031,M,,LOCSAT,confirmed,manual,iasp91,17,10,8,0.29593560099999999,133.58898540000001276,0.17403189790000001,0.00000000000000000
2015p590377,earthquake,2015-08-07T10:33:12.526Z,2015-08-07T20:19:50.594Z,173.29498290000000793,-42.61570358000000169,2.76150419699999983,11.58742142000000008,M,,LOCSAT,confirmed,manual,iasp91,21,12,10,0.26903882620000003,146.57704929999999877,0.90716579279999998,0.00000000000000000
2015p590256,earthquake,2015-08-07T09:28:44.504Z,2015-08-07T20:16:56.135Z,173.33311459999998760,-42.61958693999999781,2.65745517100000006,15.26855755000000059,M,,LOCSAT,confirmed,manual,iasp91,16,9,7,0.25410297510000002,167.49949259999999640,1.11407358099999998,0.00000000000000000
2015p590241,earthquake,2015-08-07T09:20:50.424Z,2015-08-07T20:15:35.721Z,173.34728999999998678,-42.64628600999999719,2.90819762900000001,14.34065722999999970,M,,LOCSAT,confirmed,manual,iasp91,31,17,13,0.27027931810000000,159.28608320000000731,1.03632807900000001,0.00000000000000000
2015p590229,earthquake,2015-08-07T09:14:29.203Z,2015-08-07T20:13:35.009Z,173.30171200000000908,-42.63840485000000058,3.55749775100000010,13.74199866999999919,M,,LOCSAT,confirmed,manual,iasp91,29,16,12,0.28314748410000001,150.84372709999999529,0.97960121160000002,0.00000000000000000
2015p589856,earthquake,2015-08-07T05:55:41.999Z,2015-08-07T20:09:58.226Z,173.26982119999999554,-42.59970856000000339,2.68628922100000000,9.73008918799999911,M,,LOCSAT,confirmed,manual,iasp91,22,13,11,0.27078360320000000,140.33500290000000632,0.80858817819999995,0.00000000000000000
2015p588359,earthquake,2015-08-06T16:38:01.768Z,2015-08-07T03:18:29.335Z,171.61662290000001008,-43.56729507000000012,2.24390765000000014,3.92689967199999979,M,,LOCSAT,confirmed,manual,iasp91,16,9,7,0.05025236309000000,76.45115280000000269,0.27714179189999999,0.00000000000000000
2015p585491,,2015-08-05T15:10:05.690Z,2015-08-05T15:12:50.724Z,173.28003749999999172,-42.59668933999999751,2.65712246500000004,24.21875000000000000,M,,NonLinLoc,,automatic,nz3drx,23,23,19,0.26344077690000001,141.51694539999999733,0.66933599610000005,0.00000000000000000
2015p585347,earthquake,2015-08-05T13:53:00.555Z,2015-08-06T06:54:22.585Z,172.14233400000000529,-43.49486160000000012,2.66148723899999995,4.88194084199999967,M,,LOCSAT,confirmed,manual,iasp91,21,12,10,0.18512980640000001,71.01525879000000430,0.44245536050000001,0.00000000000000000
2015p584537,,2015-08-05T06:41:45.156Z,2015-08-05T06:44:17.184Z,171.76764789999998584,-43.00297384000000278,2.54699795599999979,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,13,0.36875200990000001,54.57637552999999997,0.48226133929999998,0.00000000000000000
2015p583021,,2015-08-04T17:14:06.401Z,2015-08-04T17:17:17.887Z,173.26866599999999607,-42.58968396000000212,2.72672320499999987,20.46875000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,11,0.26493421779999998,152.78597809999999413,0.57501685979999995,0.00000000000000000
2015p581496,,2015-08-04T03:41:14.094Z,2015-08-04T03:43:04.039Z,172.00623939999999834,-43.39561318999999884,2.37772748300000014,6.64062500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,10,0.07317088804999999,88.03870568000000674,0.69441285200000002,0.00000000000000000
2015p580251,,2015-08-03T16:38:07.386Z,2015-08-03T16:40:49.171Z,172.16758369999999445,-43.60311828999999761,2.59939647900000015,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,14,0.12535785190000001,71.99621695999999815,0.54294610470000004,0.00000000000000000
2015p579006,earthquake,2015-08-03T05:34:54.499Z,2015-08-03T07:38:03.862Z,173.29968260000001123,-42.61925507000000124,2.75775783000000008,12.88691616000000018,M,,LOCSAT,confirmed,manual,iasp91,24,13,11,0.26938471200000003,151.55119709999999600,1.12415438499999998,0.00000000000000000
2015p577860,,2015-08-02T19:23:58.301Z,2015-08-02T19:26:29.595Z,171.18080040000000963,-43.50564642999999876,2.70331617700000004,12.26562500000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,15,0.22788043650000001,50.54690824000000049,0.61954429789999999,0.00000000000000000
2015p577802,,2015-08-02T18:53:04.899Z,2015-08-02T18:54:48.975Z,172.21820310000001086,-43.55363090000000170,2.18413993599999978,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,10,0.18190730920000001,75.14134699999999611,0.47368222459999998,0.00000000000000000
2015p577764,earthquake,2015-08-02T18:33:05.814Z,2015-08-02T19:56:51.661Z,173.20291140000000496,-42.20158385999999950,3.99786581100000005,38.79420089999999988,M,,LOCSAT,confirmed,manual,iasp91,98,88,66,0.32870441680000001,85.53598021999999901,1.08305451600000002,0.00000000000000000
2015p575603,earthquake,2015-08-01T23:21:43.326Z,2015-08-10T02:36:49.339Z,173.07064650000000938,-42.09321243000000123,2.58457869099999993,47.65625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,23,14,12,0.35128268769999998,75.10649266999999440,0.47262522540000002,0.00000000000000000
2015p572742,,2015-07-31T21:57:12.354Z,2015-07-31T21:59:07.915Z,172.57084199999999896,-43.62796666999999928,2.13426315799999999,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.10008380140000001,93.07695578999999952,0.22354341380000001,0.00000000000000000
2015p570475,,2015-07-31T01:49:09.411Z,2015-07-31T01:51:14.884Z,171.57057019999999170,-43.54517314999999655,2.14763368300000002,12.73437500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,12,0.01373142962000000,67.06467761999999766,0.42625483970000000,0.00000000000000000
2015p569584,,2015-07-30T17:54:45.535Z,2015-07-30T17:58:02.384Z,172.80938219999998751,-42.63647596999999934,2.26302819999999993,18.59375000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,11,0.37008177120000002,85.66062553999999807,0.34098647090000000,0.00000000000000000
2015p569390,,2015-07-30T16:11:12.705Z,2015-07-30T16:14:17.515Z,172.17330019999999990,-43.60662098000000242,2.16238822200000014,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,13,0.12260524600000000,74.29084367000000100,0.48303099740000000,0.00000000000000000
2015p567097,,2015-07-29T19:49:21.627Z,2015-07-29T19:51:02.784Z,172.10146919999999682,-43.58202952999999980,2.05889668600000020,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.26071094810000001,93.24110971000000347,0.57031088340000002,0.00000000000000000
2015p564203,,2015-07-28T18:07:42.632Z,2015-07-28T18:10:50.796Z,172.62931309999999030,-42.27064866999999992,2.73269922099999985,21.40625000000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,16,0.54567485400000004,67.87299803999999881,0.71599194749999995,0.00000000000000000
2015p563820,,2015-07-28T14:43:39.782Z,2015-07-28T14:46:19.474Z,171.92434729999999377,-42.94151750000000334,2.43623468500000007,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,12,0.29782964719999999,89.93477482000000123,0.63047409249999997,0.00000000000000000
2015p561233,earthquake,2015-07-27T15:45:06.470Z,2015-07-27T20:36:21.311Z,172.61272859999999696,-43.58992587000000185,1.95601075899999999,11.32812500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,16,10,8,0.12160632759999999,86.18377408000000628,0.67405860709999998,0.00000000000000000
2015p561041,earthquake,2015-07-27T14:02:57.088Z,2015-07-27T20:34:28.214Z,172.77956649999998717,-43.49284766000000246,2.22326588600000008,11.32812500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,16,11,9,0.23297218670000000,111.18724290000000110,0.49275638589999998,0.00000000000000000
2015p560085,,2015-07-27T05:33:28.757Z,2015-07-27T05:36:46.985Z,173.79625169999999912,-42.38303626999999807,2.30906242199999978,33.12500000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.19302638590000001,170.37642180000000280,0.52536575159999999,0.00000000000000000
2015p558301,,2015-07-26T13:43:03.989Z,2015-07-26T13:46:11.333Z,171.80051990000001183,-43.47490700000000174,2.10811887699999989,11.32812500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,9,0.17704452570000001,134.54378959999999665,0.38140681599999998,0.00000000000000000
